product_name,title,stars,body
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa rocks,5.0,"The media could not be loaded.
                



 It's really worth buying, I have google home as well so I realised the capabilities of alexa. It would definitely recommend to go with alexa if you are planning to buy assist.It has really great fallback prompt if it doesn't recognise what we said, it also immediately recognises the smart devices added."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best Deal,4.0,"I have no words how good this device is. Super happy with the deal that Amazon offered during it's prime day sale, got it at an amazing price along with a 12W smart bulb. The sound quality of the speaker is beyond basic and average. Trust me no speaker can give you a quality like this one and with the integration of a Smart Assistant in it makes it an icing on the cake. Best deal i have got till date. Thank you Amazon."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good companion,5.0,I find it very handy. Very good assistant at home. The more I understand Alexa skills the more I find it useful. Overall I do not regret my buy. Instead of China I wish Amazon makes it in India to make all Indians happy.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Brief mode does not work and it talks unnecessarily,2.0,"Alexa is going to eat up your brain with its chatty mode (non-working brief mode). I tell her to play a song and before i get to enjoy it, she states the song title, all the singer names (can be 2,3 or 4) and the source (amazon music, aaple musicor jio saavn). Pretty annoying if you ask me. Refund initiated."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Don't waste money on this - this isn't as smart as advertise.,2.0,Bought this with high hopes that it would be intelligent to automate a lot of things. but it isn't really that smart. the most we use it for is to play songs.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product but sound is muddy,3.0,The product is nice but I don't know why the sound seems to be muddy... I have listened to another same ECO dot which i had brought from my friend for testing the sound. This piece given to me is definitely having some issue with sound.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worthless... Instead buy a bluthooth device and connect with phone by Google assistant,3.0,"It does not have inbuilt battery, you have to plug it all the time to operate.. that is the worst part of this device.Generally you will get the same sound quality with inbuild battery at this price.. alaxa can't be used while traveling because of no inbuilt battery."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),So so,2.0,"Sound quality is good , most of the times it answers whatever u ask. The only problem is that it almost never plays the song u ask it to play , either that song is not available in amazon music or plays something of its own."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,4.0,Any one buying this product should understand that Amazon will keep the voice prints and have recordings. However using the echo for calling is an outstanding feature as it does allow one to speak in areas where the mobile signal is poor or congested over the WiFi. Using the speaker is super easy.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not happy with quality.,1.0,Sometime won't recognize voice. Sound quality poor sometime. Better to explore other options.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good companion to start home automation,5.0,Great purchase. I got it for 2499 in an offer. I started automating my house using this along with other wifi device. Great to go
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),one.,3.0,There Is NO battery Backup is most discouraging . Device need to be paired every time when power goes off. This is an added disadvantage.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great voice command experience,5.0,Very good product Echo Dot device. Alexa recognizes voice very quickly and gives reply. Connected devices also working well with Echo Dot device. Sound out put also loud and clear.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not a 3rd gen echo device,2.0,The alexa app recognise the device as 2nd gen echo dot device this is frustating the device when properly configured and plays musics well but after a shutdown the device needs to re-configured again
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),She doesn't understand anything.,3.0,"She doesn't understand anything. I ask her to play hindi song, she plays Tamil or telugu or what language i don't know. Most importantly she cannot play from you tube, which is a sea of multimedia. I am totally frustrated with Alexa. Really wasted half of my money."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Need more improvements,3.0,I bought it with Wipro smart bulb at Rs 1999. I think it is with at this price with also a smart bulb that's bestOverall it's performance is also good but not like I thought.Sometimes it don't recognises the song and play other songs.I have used Google Home Mini also and it is smarter than AlexaBut every thing have some drawbacks.If you get it under ₹2500 I think you should go for itSound and Bass quality is fantastic and also Bluetooth connectivity is great
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Didn't get connected to wifi.,1.0,I couldn't use it as it was a faulty one and didn't get connected to wifi and I returned and bought a refurbished one which is working fine.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Average quality.,4.0,"Overall product is ok ok type.Can't respond to many of commands, it only response to some predefined commands especially when asked to play songs on it.Not upto mark as compared to Google home in case of response and voice detection.Built quality and sound quality is better than Google home.So,my 1 month experience says, it is not so bad and at the same time not too good."
